litmus,family,fenced,schedule,seed,issue_stall_percent,backpressure_percent,r0,r1,outcome,herd_allowed_outcomes,status,first_mismatch,cycles,simultaneous_bank_cycles,axi_wait_cycles,rvfi_trace,event_trace,enriched_trace
CO-WW_FENCE,coherence_write_write,true,23,89352,40,0,0,2,"0,2",4,PASS,none,136,0,8,build/coherent/rtl_litmus_traces/co-ww_fence_23_rvfi.csv,build/coherent/rtl_litmus_traces/co-ww_fence_23_events.csv,build/coherent/rtl_litmus_traces/co-ww_fence_23_enriched.jsonl
CO-WW_FENCE,coherence_write_write,true,24,89483,55,0,0,1,"0,1",4,PASS,none,148,0,3,build/coherent/rtl_litmus_traces/co-ww_fence_24_rvfi.csv,build/coherent/rtl_litmus_traces/co-ww_fence_24_events.csv,build/coherent/rtl_litmus_traces/co-ww_fence_24_enriched.jsonl
WRC,write_read_causality,false,0,90438,0,0,0,0,"0,0",4,PASS,none,100,0,2,build/coherent/rtl_litmus_traces/wrc_00_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_00_events.csv,build/coherent/rtl_litmus_traces/wrc_00_enriched.jsonl
WRC,write_read_causality,false,1,90569,10,0,0,0,"0,0",4,PASS,none,103,0,4,build/coherent/rtl_litmus_traces/wrc_01_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_01_events.csv,build/coherent/rtl_litmus_traces/wrc_01_enriched.jsonl
WRC,write_read_causality,false,2,90700,25,0,0,0,"0,0",4,PASS,none,109,0,1,build/coherent/rtl_litmus_traces/wrc_02_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_02_events.csv,build/coherent/rtl_litmus_traces/wrc_02_enriched.jsonl
WRC,write_read_causality,false,3,90831,40,0,0,0,"0,0",4,PASS,none,119,0,2,build/coherent/rtl_litmus_traces/wrc_03_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_03_events.csv,build/coherent/rtl_litmus_traces/wrc_03_enriched.jsonl
WRC,write_read_causality,false,4,90962,55,0,0,0,"0,0",4,PASS,none,138,0,2,build/coherent/rtl_litmus_traces/wrc_04_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_04_events.csv,build/coherent/rtl_litmus_traces/wrc_04_enriched.jsonl
WRC,write_read_causality,false,5,91093,0,25,0,0,"0,0",4,PASS,none,102,0,6,build/coherent/rtl_litmus_traces/wrc_05_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_05_events.csv,build/coherent/rtl_litmus_traces/wrc_05_enriched.jsonl
WRC,write_read_causality,false,6,91224,10,25,0,1,"0,1",4,PASS,none,110,0,20,build/coherent/rtl_litmus_traces/wrc_06_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_06_events.csv,build/coherent/rtl_litmus_traces/wrc_06_enriched.jsonl
WRC,write_read_causality,false,7,91355,25,25,0,0,"0,0",4,PASS,none,115,0,6,build/coherent/rtl_litmus_traces/wrc_07_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_07_events.csv,build/coherent/rtl_litmus_traces/wrc_07_enriched.jsonl
WRC,write_read_causality,false,8,91486,40,25,0,1,"0,1",4,PASS,none,125,0,24,build/coherent/rtl_litmus_traces/wrc_08_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_08_events.csv,build/coherent/rtl_litmus_traces/wrc_08_enriched.jsonl
WRC,write_read_causality,false,9,91617,55,25,0,0,"0,0",4,PASS,none,138,0,11,build/coherent/rtl_litmus_traces/wrc_09_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_09_events.csv,build/coherent/rtl_litmus_traces/wrc_09_enriched.jsonl
WRC,write_read_causality,false,10,91748,0,50,0,0,"0,0",4,PASS,none,106,0,13,build/coherent/rtl_litmus_traces/wrc_10_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_10_events.csv,build/coherent/rtl_litmus_traces/wrc_10_enriched.jsonl
WRC,write_read_causality,false,11,91879,10,50,0,0,"0,0",4,PASS,none,105,0,10,build/coherent/rtl_litmus_traces/wrc_11_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_11_events.csv,build/coherent/rtl_litmus_traces/wrc_11_enriched.jsonl
WRC,write_read_causality,false,12,92010,25,50,0,0,"0,0",4,PASS,none,112,0,15,build/coherent/rtl_litmus_traces/wrc_12_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_12_events.csv,build/coherent/rtl_litmus_traces/wrc_12_enriched.jsonl
WRC,write_read_causality,false,13,92141,40,50,0,0,"0,0",4,PASS,none,123,0,24,build/coherent/rtl_litmus_traces/wrc_13_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_13_events.csv,build/coherent/rtl_litmus_traces/wrc_13_enriched.jsonl
WRC,write_read_causality,false,14,92272,55,50,0,0,"0,0",4,PASS,none,146,0,13,build/coherent/rtl_litmus_traces/wrc_14_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_14_events.csv,build/coherent/rtl_litmus_traces/wrc_14_enriched.jsonl
WRC,write_read_causality,false,15,92403,0,75,1,0,"1,0",4,PASS,none,157,0,96,build/coherent/rtl_litmus_traces/wrc_15_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_15_events.csv,build/coherent/rtl_litmus_traces/wrc_15_enriched.jsonl
WRC,write_read_causality,false,16,92534,10,75,0,1,"0,1",4,PASS,none,147,0,108,build/coherent/rtl_litmus_traces/wrc_16_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_16_events.csv,build/coherent/rtl_litmus_traces/wrc_16_enriched.jsonl
WRC,write_read_causality,false,17,92665,25,75,0,1,"0,1",4,PASS,none,155,0,108,build/coherent/rtl_litmus_traces/wrc_17_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_17_events.csv,build/coherent/rtl_litmus_traces/wrc_17_enriched.jsonl
WRC,write_read_causality,false,18,92796,40,75,1,0,"1,0",4,PASS,none,148,0,41,build/coherent/rtl_litmus_traces/wrc_18_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_18_events.csv,build/coherent/rtl_litmus_traces/wrc_18_enriched.jsonl
WRC,write_read_causality,false,19,92927,55,75,0,0,"0,0",4,PASS,none,151,0,32,build/coherent/rtl_litmus_traces/wrc_19_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_19_events.csv,build/coherent/rtl_litmus_traces/wrc_19_enriched.jsonl
WRC,write_read_causality,false,20,93058,0,0,0,0,"0,0",4,PASS,none,100,0,2,build/coherent/rtl_litmus_traces/wrc_20_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_20_events.csv,build/coherent/rtl_litmus_traces/wrc_20_enriched.jsonl
WRC,write_read_causality,false,21,93189,10,0,0,0,"0,0",4,PASS,none,103,0,4,build/coherent/rtl_litmus_traces/wrc_21_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_21_events.csv,build/coherent/rtl_litmus_traces/wrc_21_enriched.jsonl
WRC,write_read_causality,false,22,93320,25,0,0,0,"0,0",4,PASS,none,104,0,4,build/coherent/rtl_litmus_traces/wrc_22_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_22_events.csv,build/coherent/rtl_litmus_traces/wrc_22_enriched.jsonl
WRC,write_read_causality,false,23,93451,40,0,0,0,"0,0",4,PASS,none,113,0,2,build/coherent/rtl_litmus_traces/wrc_23_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_23_events.csv,build/coherent/rtl_litmus_traces/wrc_23_enriched.jsonl
WRC,write_read_causality,false,24,93582,55,0,0,0,"0,0",4,PASS,none,129,0,2,build/coherent/rtl_litmus_traces/wrc_24_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_24_events.csv,build/coherent/rtl_litmus_traces/wrc_24_enriched.jsonl
WRC_FENCE,write_read_causality,true,0,94537,0,0,0,0,"0,0",4,PASS,none,110,0,4,build/coherent/rtl_litmus_traces/wrc_fence_00_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_fence_00_events.csv,build/coherent/rtl_litmus_traces/wrc_fence_00_enriched.jsonl
WRC_FENCE,write_read_causality,true,1,94668,10,0,0,0,"0,0",4,PASS,none,113,0,5,build/coherent/rtl_litmus_traces/wrc_fence_01_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_fence_01_events.csv,build/coherent/rtl_litmus_traces/wrc_fence_01_enriched.jsonl
WRC_FENCE,write_read_causality,true,2,94799,25,0,0,0,"0,0",4,PASS,none,117,0,5,build/coherent/rtl_litmus_traces/wrc_fence_02_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_fence_02_events.csv,build/coherent/rtl_litmus_traces/wrc_fence_02_enriched.jsonl
WRC_FENCE,write_read_causality,true,3,94930,40,0,0,0,"0,0",4,PASS,none,121,0,4,build/coherent/rtl_litmus_traces/wrc_fence_03_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_fence_03_events.csv,build/coherent/rtl_litmus_traces/wrc_fence_03_enriched.jsonl
WRC_FENCE,write_read_causality,true,4,95061,55,0,0,0,"0,0",4,PASS,none,137,0,5,build/coherent/rtl_litmus_traces/wrc_fence_04_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_fence_04_events.csv,build/coherent/rtl_litmus_traces/wrc_fence_04_enriched.jsonl
WRC_FENCE,write_read_causality,true,5,95192,0,25,0,0,"0,0",4,PASS,none,110,0,5,build/coherent/rtl_litmus_traces/wrc_fence_05_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_fence_05_events.csv,build/coherent/rtl_litmus_traces/wrc_fence_05_enriched.jsonl
WRC_FENCE,write_read_causality,true,6,95323,10,25,0,0,"0,0",4,PASS,none,119,0,17,build/coherent/rtl_litmus_traces/wrc_fence_06_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_fence_06_events.csv,build/coherent/rtl_litmus_traces/wrc_fence_06_enriched.jsonl
WRC_FENCE,write_read_causality,true,7,95454,25,25,0,0,"0,0",4,PASS,none,120,0,12,build/coherent/rtl_litmus_traces/wrc_fence_07_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_fence_07_events.csv,build/coherent/rtl_litmus_traces/wrc_fence_07_enriched.jsonl
WRC_FENCE,write_read_causality,true,8,95585,40,25,0,0,"0,0",4,PASS,none,136,0,11,build/coherent/rtl_litmus_traces/wrc_fence_08_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_fence_08_events.csv,build/coherent/rtl_litmus_traces/wrc_fence_08_enriched.jsonl
WRC_FENCE,write_read_causality,true,9,95716,55,25,1,0,"1,0",4,PASS,none,151,0,7,build/coherent/rtl_litmus_traces/wrc_fence_09_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_fence_09_events.csv,build/coherent/rtl_litmus_traces/wrc_fence_09_enriched.jsonl
WRC_FENCE,write_read_causality,true,10,95847,0,50,1,0,"1,0",4,PASS,none,134,0,32,build/coherent/rtl_litmus_traces/wrc_fence_10_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_fence_10_events.csv,build/coherent/rtl_litmus_traces/wrc_fence_10_enriched.jsonl
WRC_FENCE,write_read_causality,true,11,95978,10,50,1,0,"1,0",4,PASS,none,134,0,24,build/coherent/rtl_litmus_traces/wrc_fence_11_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_fence_11_events.csv,build/coherent/rtl_litmus_traces/wrc_fence_11_enriched.jsonl
WRC_FENCE,write_read_causality,true,12,96109,25,50,1,0,"1,0",4,PASS,none,153,0,45,build/coherent/rtl_litmus_traces/wrc_fence_12_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_fence_12_events.csv,build/coherent/rtl_litmus_traces/wrc_fence_12_enriched.jsonl
WRC_FENCE,write_read_causality,true,13,96240,40,50,1,0,"1,0",4,PASS,none,146,0,31,build/coherent/rtl_litmus_traces/wrc_fence_13_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_fence_13_events.csv,build/coherent/rtl_litmus_traces/wrc_fence_13_enriched.jsonl
WRC_FENCE,write_read_causality,true,14,96371,55,50,0,0,"0,0",4,PASS,none,146,0,17,build/coherent/rtl_litmus_traces/wrc_fence_14_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_fence_14_events.csv,build/coherent/rtl_litmus_traces/wrc_fence_14_enriched.jsonl
WRC_FENCE,write_read_causality,true,15,96502,0,75,1,0,"1,0",4,PASS,none,149,0,68,build/coherent/rtl_litmus_traces/wrc_fence_15_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_fence_15_events.csv,build/coherent/rtl_litmus_traces/wrc_fence_15_enriched.jsonl
WRC_FENCE,write_read_causality,true,16,96633,10,75,1,0,"1,0",4,PASS,none,167,0,82,build/coherent/rtl_litmus_traces/wrc_fence_16_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_fence_16_events.csv,build/coherent/rtl_litmus_traces/wrc_fence_16_enriched.jsonl
WRC_FENCE,write_read_causality,true,17,96764,25,75,0,0,"0,0",4,PASS,none,132,0,66,build/coherent/rtl_litmus_traces/wrc_fence_17_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_fence_17_events.csv,build/coherent/rtl_litmus_traces/wrc_fence_17_enriched.jsonl
WRC_FENCE,write_read_causality,true,18,96895,40,75,1,0,"1,0",4,PASS,none,158,0,36,build/coherent/rtl_litmus_traces/wrc_fence_18_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_fence_18_events.csv,build/coherent/rtl_litmus_traces/wrc_fence_18_enriched.jsonl
WRC_FENCE,write_read_causality,true,19,97026,55,75,1,0,"1,0",4,PASS,none,176,0,53,build/coherent/rtl_litmus_traces/wrc_fence_19_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_fence_19_events.csv,build/coherent/rtl_litmus_traces/wrc_fence_19_enriched.jsonl
WRC_FENCE,write_read_causality,true,20,97157,0,0,0,0,"0,0",4,PASS,none,110,0,4,build/coherent/rtl_litmus_traces/wrc_fence_20_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_fence_20_events.csv,build/coherent/rtl_litmus_traces/wrc_fence_20_enriched.jsonl
WRC_FENCE,write_read_causality,true,21,97288,10,0,0,0,"0,0",4,PASS,none,115,0,5,build/coherent/rtl_litmus_traces/wrc_fence_21_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_fence_21_events.csv,build/coherent/rtl_litmus_traces/wrc_fence_21_enriched.jsonl
WRC_FENCE,write_read_causality,true,22,97419,25,0,0,0,"0,0",4,PASS,none,118,0,10,build/coherent/rtl_litmus_traces/wrc_fence_22_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_fence_22_events.csv,build/coherent/rtl_litmus_traces/wrc_fence_22_enriched.jsonl
WRC_FENCE,write_read_causality,true,23,97550,40,0,0,0,"0,0",4,PASS,none,128,0,5,build/coherent/rtl_litmus_traces/wrc_fence_23_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_fence_23_events.csv,build/coherent/rtl_litmus_traces/wrc_fence_23_enriched.jsonl
WRC_FENCE,write_read_causality,true,24,97681,55,0,0,0,"0,0",4,PASS,none,144,0,4,build/coherent/rtl_litmus_traces/wrc_fence_24_rvfi.csv,build/coherent/rtl_litmus_traces/wrc_fence_24_events.csv,build/coherent/rtl_litmus_traces/wrc_fence_24_enriched.jsonl
